data$speed,Acciona.AW77.1500,Alstom.Eco.74,Alstom.Eco.80,Alstom.Eco.110,Bonus.B23.150,Bonus.B33.300,Bonus.B37.450,Bonus.B41.500,Bonus.B44.600,Bonus.B54.1000,Bonus.B62.1300,Bonus.B82.2300,Dewind.D4.41.500,Dewind.D6.62.1000,Enercon.E40.500,Enercon.E40.600,Enercon.E44.900,Enercon.E48.800,Enercon.E53.800,Enercon.E66.1500,Enercon.E66.1800,Enercon.E66.2000,Enercon.E70.2000,Enercon.E70.2300,Enercon.E82.1800,Enercon.E82.2000,Enercon.E82.2300,Enercon.E82.3000,Enercon.E92.2300,Enercon.E92.2350,Enercon.E101.3000,Enercon.E112.4500,Enercon.E126.6500,Enercon.E126.7000,Enercon.E126.7500,EWT.DirectWind.52.900,Gamesa.G47.660,Gamesa.G52.850,Gamesa.G58.850,Gamesa.G80.2000,Gamesa.G87.2000,Gamesa.G90.2000,Gamesa.G128.4500,Gamesa.G128.5000,GE.900S,GE.1.5s,GE.1.5se,GE.1.5sl,GE.1.5sle,GE.1.5xle,GE.1.6,GE.1.7,GE.2.5xl,GE.2.75.103,GE.3.4.130,GE.3.2.103,GE.3.2.130,GE.3.8.130,Goldwind.GW82.1500,Goldwind.GW109.2500,Goldwind.GW121.2500,Goldwind.GW140.3400,NEG.Micon.M1500.500,NEG.Micon.M1500.750,NEG.Micon.NM48.750,NEG.Micon.NM52.900,NEG.Micon.NM60.1000,NEG.Micon.NM64c.1500,NEG.Micon.NM80.2750,Nordex.N27.150,Nordex.N29.250,Nordex.N43.600,Nordex.N50.800,Nordex.N60.1300,Nordex.N80.2500,Nordex.N90.2300,Nordex.N90.2500,Nordex.N100.2500,Nordex.N131.3000,Nordex.N131.3300,Nordtank.NTK500,Nordtank.NTK600,PowerWind.56.900,REpower.MD70.1500,REPower.MD77.1500,REpower.MM70.2000,REpower.MM82.2000,REpower.MM92.2000,REpower.3.4M,REpower.5M,REpower.6M,Siemens.SWT.1.3.62,Siemens.SWT.2.3.82,Siemens.SWT.2.3.93,Siemens.SWT.2.3.101,Siemens.SWT.3.0.101,Siemens.SWT.3.6.107,Siemens.SWT.3.6.120,Siemens.SWT.3.6.130,Siemens.SWT.4.0.130,Suzlon.S88.2100,Suzlon.S97.2100,Tacke.TW600.43,Vestas.V27.225,Vestas.V29.225,Vestas.V39.500,Vestas.V42.600,Vestas.V44.600,Vestas.V47.660,Vestas.V52.850,Vestas.V66.1650,Vestas.V66.1750,Vestas.V66.2000,Vestas.V80.1800,Vestas.V80.2000,Vestas.V90.1800,Vestas.V90.2000,Vestas.V90.3000,Vestas.V100.1800,Vestas.V100.2000,Vestas.V110.2000,Vestas.V112.3000,Vestas.V112.3300,Vestas.V164.7000,Wind.World.W3700,Wind.World.W4200,Windmaster.WM28.300,Windmaster.WM43.750,Windflow.33.500,XANT.M21.100,Vestas.V117.4000,Vestas.V136.4000,Vestas.V150.4000,Siemens.SWT.4.3.130,Siemens.SWT.4.1.142,Siemens.Gamesa.SG.4.5.145,GE.5.5.158,Vestas.V164.8000,GE.5.3.158,Goldwind.GW140.3000,Vestas.V164.9500,Top.Eight,GE.Haliade.X.220.12,GE.Haliade.150.6,Goldwind.GW154.6.7,Hitachi.HTW5.2.127,Hitachi.HTW5.2.136,MHI.Vestas.V164.9500,MHI.Vestas.V117.4200,MHI.Vestas.V164.10.0,MHI.Vestas.V164.8400,MHI.Vestas.V174.9500,Senvion.6.3M152,Siemens.Gamesa.SG8.5.167,Siemens.SWT.7.0.154,Siemens.SWT.8.0.154,Siemens.Gamesa.SG.6.0.154,Siemens.Gamesa.SG.7.0.154,Siemens.Gamesa.SG.8.0.167,Siemens.Gamesa.SG.10.0.193
0.37,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.41,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.44,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-06,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46,0,0,0,0,0,0,0,0,0,0,0,0,4.00E-06,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47,0,0,0,0,0,0,0,0,0,0,0,0,4.00E-06,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48,0,0,0,0,0,0,0,0,0,0,0,0,5.00E-06,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49,0,0,0,0,0,0,0,0,0,0,0,0,5.00E-06,0,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,6.00E-06,0,0,0,0,1.00E-06,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51,0,0,0,0,0,0,0,0,0,0,0,0,7.00E-06,0,0,0,1.00E-06,2.00E-06,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.52,0,0,0,0,0,0,0,0,0,0,0,0,8.00E-06,0,0,0,1.00E-06,2.00E-06,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.53,0,0,0,0,0,0,0,0,0,0,0,0,9.00E-06,0,0,0,1.00E-06,2.00E-06,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.54,0,0,0,0,0,0,0,0,0,0,0,0,1.10E-05,0,0,0,1.00E-06,3.00E-06,1.00E-06,0,0,0,0,0,1.00E-06,0,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,0,0,0,0,0,0,0,0,0,0,0,0,1.20E-05,0,0,0,1.00E-06,3.00E-06,1.00E-06,0,0,0,0,0,1.00E-06,1.00E-06,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56,0,0,0,0,0,0,0,0,0,0,0,0,1.40E-05,0,0,0,1.00E-06,4.00E-06,2.00E-06,0,0,0,0,0,1.00E-06,1.00E-06,1.00E-06,0,1.00E-06,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57,0,0,0,0,0,0,0,0,0,0,0,0,1.40E-05,0,0,0,1.00E-06,4.00E-06,2.00E-06,0,0,0,0,0,1.00E-06,1.00E-06,1.00E-06,0,1.00E-06,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58,0,0,0,0,0,0,0,0,0,0,0,0,1.60E-05,0,0,0,1.00E-06,4.00E-06,2.00E-06,0,0,0,0,0,1.00E-06,1.00E-06,1.00E-06,0,1.00E-06,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.59,0,0,0,0,0,0,0,0,0,0,0,0,1.70E-05,0,0,0,2.00E-06,5.00E-06,2.00E-06,0,0,0,0,0,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.90E-05,0,0,0,2.00E-06,5.00E-06,3.00E-06,0,0,0,0,0,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61,0,0,0,0,0,0,0,0,0,0,0,0,2.10E-05,0,0,0,2.00E-06,6.00E-06,3.00E-06,0,0,0,0,0,2.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.62,0,0,0,0,0,0,0,0,0,0,0,0,2.50E-05,0,0,0,3.00E-06,8.00E-06,4.00E-06,0,0,0,0,0,2.00E-06,2.00E-06,1.00E-06,1.00E-06,2.00E-06,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63,0,0,0,0,0,0,0,0,0,0,0,0,2.70E-05,0,0,0,3.00E-06,8.00E-06,4.00E-06,0,0,0,0,0,2.00E-06,2.00E-06,2.00E-06,1.00E-06,2.00E-06,2.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-05,0,0,0,4.00E-06,9.00E-06,5.00E-06,0,0,0,1.00E-06,0,3.00E-06,2.00E-06,2.00E-06,1.00E-06,2.00E-06,2.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,0,0,0,0,0,0,0,0,0,0,0,0,3.30E-05,0,0,0,4.00E-06,1.10E-05,6.00E-06,0,0,0,1.00E-06,0,3.00E-06,3.00E-06,2.00E-06,1.00E-06,3.00E-06,2.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66,0,0,0,0,0,0,0,0,0,0,0,0,3.60E-05,0,0,0,4.00E-06,1.20E-05,6.00E-06,0,0,0,1.00E-06,1.00E-06,4.00E-06,3.00E-06,2.00E-06,2.00E-06,3.00E-06,2.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.67,0,0,0,0,0,0,0,0,0,0,0,0,3.60E-05,0,0,0,5.00E-06,1.20E-05,7.00E-06,0,0,0,1.00E-06,1.00E-06,4.00E-06,3.00E-06,3.00E-06,2.00E-06,3.00E-06,3.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.68,0,0,0,0,0,0,0,0,0,0,0,0,4.00E-05,0,0,0,5.00E-06,1.30E-05,8.00E-06,0,0,0,1.00E-06,1.00E-06,4.00E-06,4.00E-06,3.00E-06,2.00E-06,4.00E-06,3.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.69,0,0,0,0,0,0,0,0,0,0,0,0,4.30E-05,0,0,0,6.00E-06,1.50E-05,8.00E-06,0,0,0,1.00E-06,1.00E-06,5.00E-06,4.00E-06,3.00E-06,2.00E-06,4.00E-06,3.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
