cluster,scalar,offset,lon,lat,type,country,elevation,slope,aspect,roughness,curvature,distance_to_coast_km,nearby_mean_correction,nearby_correction_variance,turbine_density,era5_elevation_error,era5_roughness,subgrid_terrain_variance,latitude,longitude,abs_latitude,coastal_latitude
248.0,0.8375915305836059,0.7103423464334729,-1.9375,58.970588235294116,onshore,UK,20.466751050804433,0.3027835086605746,337.4081401481608,48.02013262542468,-1.2758112514365095e-06,39.59278174028838,1.0943478936727735,0.1785068925867318,2,-21.74513062933023,0.00020916381618008018,51.60610178581432,58.970588235294116,-1.9375,58.970588235294116,58.970588235294116
249.0,1.2728547862595054,-0.917803260304206,-1.28125,58.970588235294116,onshore,UK,-42.66520125118939,0.20336061792520616,297.0165291498883,24.582552336359694,-2.570138802521927e-07,46.08392322689396,0.8910704330983825,0.05347890251477655,2,42.43481907748583,0.0001974813058041036,36.24860613338299,58.970588235294116,-1.28125,58.970588235294116,58.970588235294116
250.0,0.944549335613159,0.2467456189809589,-0.625,58.970588235294116,onshore,UK,-100.0,0.37955030848203514,7.319787976189986,41.681069854362555,1.2495043239315065e-06,78.3383877141564,1.2129195430452342,0.05993524321427124,2,99.34022170223777,0.00018472591182217002,32.73997203229889,58.970588235294116,-0.625,58.970588235294116,58.970588235294116
251.0,1.152984299830963,-0.580139086005158,0.03125,58.970588235294116,onshore,UK,34.55128912787154,0.3615332257272431,1.329517764653005,43.719822915573296,-6.867602596015326e-07,112.44065681764982,0.9484150007118739,0.0038656650987148877,2,-34.74622023010829,0.00017125526210293174,45.98781318533832,58.970588235294116,0.03125,58.970588235294116,58.970588235294116
252.0,0.9522806658105888,0.176244912143884,0.6875,58.970588235294116,onshore,UK,-81.10604149177419,0.08275302644880873,299.93598409551043,57.009586395902225,8.123741971549187e-07,150.01477434424876,1.0218524251029737,0.13113187472798915,2,80.45980629996558,0.00018079200526699424,55.92397265393453,58.970588235294116,0.6875,58.970588235294116,58.970588235294116
253.0,0.8907205503749847,0.4358735167884653,1.34375,58.970588235294116,onshore,UK,35.284768875894116,0.5202268073938162,16.66230337981638,48.73831777666952,-2.735396627762554e-07,189.9155977567298,1.0832108068511934,0.1309301410406047,2,-35.47213177186267,0.00020809093257412314,47.89024528507155,58.970588235294116,1.34375,58.970588235294116,58.970588235294116
254.0,1.2141409478917982,-0.8933499957433825,2.0,58.970588235294116,onshore,UK,-48.91964700637048,0.23219527705130108,248.26933577251455,26.084928683185137,1.2716920035491799e-06,227.12252955698824,0.8907205503749847,0.0,1,48.877275009434726,0.00022120395442470908,25.213293137201482,58.970588235294116,2.0,58.970588235294116,58.970588235294116
255.0,0.8148174770991811,0.7495605378020038,-8.5,59.64705882352941,onshore,UK,-100.0,0.23361143493127365,270.0,34.9366807106214,3.5489579989653295e-08,130.0795452420724,1.0953600219989197,0.0,1,100.31731696412638,0.0006613246514461935,0.0,59.64705882352941,-8.5,59.64705882352941,59.64705882352941
256.0,1.0953600219989197,-0.3672467417887941,-7.84375,59.64705882352941,onshore,UK,-100.0,0.23361143493127365,270.0,34.9366807106214,3.5489579989653295e-08,115.98528697469413,0.7144248837159688,0.10039259338321227,2,99.31831373672458,0.0006799213006161153,0.0,59.64705882352941,-7.84375,59.64705882352941,59.64705882352941
257.0,0.6140322903327565,1.4715703576880736,-7.1875,59.64705882352941,onshore,UK,-100.0,0.23361143493127365,270.0,34.9366807106214,3.5489579989653295e-08,99.45891838679822,0.9569453670084356,0.1384146549904841,2,99.52066367273737,0.000699710042681545,0.0,59.64705882352941,-7.1875,59.64705882352941,59.64705882352941
258.0,0.8185307120179515,0.7525635658748294,-6.53125,59.64705882352941,onshore,UK,-100.0,0.23361143493127365,270.0,34.9366807106214,3.5489579989653295e-08,83.38255979913782,0.9602612337441081,0.34622894341135163,2,99.86481789461743,0.0006447545601986349,0.0,59.64705882352941,-6.53125,59.64705882352941,59.64705882352941
259.0,1.3064901771554598,-1.2101624689672152,-5.875,59.64705882352941,onshore,UK,-100.0,0.23361143493127365,270.0,34.9366807106214,3.5489579989653295e-08,85.45638157868119,0.9755201334347056,0.1569894214167541,2,100.98092915585343,0.0006126872613094747,0.0,59.64705882352941,-5.875,59.64705882352941,59.64705882352941
260.0,1.1325095548514597,-0.4688079218947397,-5.21875,59.64705882352941,onshore,UK,-100.0,0.23361143493127365,270.0,34.9366807106214,3.5489579989653295e-08,74.73936671351841,1.0543420823801894,0.25214809477527034,2,102.82438487212758,0.0006103030755184591,0.0,59.64705882352941,-5.21875,59.64705882352941,59.64705882352941
261.0,0.8021939876049191,0.6924335818864318,-4.5625,59.64705882352941,onshore,UK,-100.0,0.07747912710015308,270.0,14.152746539826893,7.487120265907203e-07,75.96936100247626,0.9947394550908923,0.1377700997605673,2,102.26911752802945,0.0006824246956966817,28.381752096492626,59.64705882352941,-4.5625,59.64705882352941,59.64705882352941
262.0,0.856969355330325,0.6159981974979396,-3.90625,59.64705882352941,onshore,UK,-100.0,0.43214788308681434,0.0,26.31218671719693,5.309207997276901e-07,55.85241899471372,0.8265263156358849,0.02433232803096569,2,102.30695855937043,0.0007285586907528341,19.28879581051893,59.64705882352941,-3.90625,59.64705882352941,59.64705882352941
263.0,0.8508586436668505,0.5159145009501173,-3.25,59.64705882352941,onshore,UK,-75.97638821172272,0.212217971815898,240.24938404677607,30.749123110366618,5.348453895959143e-07,25.588619449709874,0.7498664761243579,0.10710287920596717,2,76.10211005927005,0.0006654969765804708,36.33289834252359,59.64705882352941,-3.25,59.64705882352941,59.64705882352941
264.0,0.6427635969183907,1.4631409582300403,-2.59375,59.64705882352941,onshore,UK,-100.0,0.203550349252787,28.381611910615298,14.304749539044584,8.500552565711774e-08,24.649505801960185,0.8750158088897311,0.024157165222880528,2,98.12891037268078,0.0005338899209164083,33.59807587811939,59.64705882352941,-2.59375,59.64705882352941,59.64705882352941
265.0,0.8991729741126115,0.3777890139246073,-1.9375,59.64705882352941,onshore,UK,-100.0,0.5772236666122179,163.92475367153284,46.05116517024155,6.408093964973751e-07,22.155823771315717,0.6829808890036775,0.04021729208528674,2,99.75408308711435,0.0004504434182308614,39.283111941162645,59.64705882352941,-1.9375,59.64705882352941,59.64705882352941
266.0,0.7231981810889642,1.0556386010450718,-1.28125,59.64705882352941,onshore,UK,-100.0,0.4319249502997693,16.34569122775406,51.25396644500871,1.1944017356666153e-06,14.829254921381521,0.9959307028448767,0.09675772873226518,2,100.80765706497631,0.0003280154778622091,52.56335425068592,59.64705882352941,-1.28125,59.64705882352941,59.64705882352941
267.0,1.092688431577142,-0.4010975772527098,-0.625,59.64705882352941,onshore,UK,-100.0,0.1635909880482263,122.92933417465335,48.22780562150677,8.049642136073964e-07,46.02077083750665,0.7023823494477082,0.020815831641256,2,100.5336083327385,0.000295352132525295,43.63797804906944,59.64705882352941,-0.625,59.64705882352941,59.64705882352941
268.0,0.6815665178064522,1.1510864156903615,0.03125,59.64705882352941,onshore,UK,-80.0684669210488,0.34711773914281446,346.47629474920205,54.73950749170536,1.4389539847768817e-06,85.45867238733521,0.9530947463005389,0.13959368527660299,2,81.57598390251036,0.0002568475320003927,53.147609335784175,59.64705882352941,0.03125,59.64705882352941,59.64705882352941
269.0,0.8135010610239359,0.6790363917350017,0.6875,59.64705882352941,onshore,UK,-73.61272822328392,0.39335119348258407,152.37658582974927,33.561228227329075,8.183289533421539e-07,123.57376818722788,0.9009850541601967,0.21941853635374448,2,73.68507430030819,0.00020558753749355674,26.292789795031744,59.64705882352941,0.6875,59.64705882352941,59.64705882352941
270.0,1.1204035905139411,-0.473651091568029,1.34375,59.64705882352941,onshore,UK,0.24401051402054108,0.4930997020838117,142.1103834416768,53.159950796376904,4.7312554115796887e-07,164.88695882730758,0.6734738018937785,0.1400272591301575,2,-0.5050638394425762,0.00019020953914150596,46.054504315676276,59.64705882352941,1.34375,59.64705882352941,59.64705882352941
271.0,0.5334465427636209,1.977983740620227,2.0,59.64705882352941,onshore,UK,-27.646864248352223,0.4644760176153967,174.12695356499202,44.9994295369923,-5.332052924046598e-07,208.55534661498842,1.1204035905139411,0.0,1,27.03209686155347,0.00019152084132656455,52.482199006024054,59.64705882352941,2.0,59.64705882352941,59.64705882352941
272.0,0.6434902981950565,1.547227867553928,-8.5,60.32352941176471,onshore,UK,-100.0,0.04676881887877209,0.0,13.763702666933607,-1.1148204606707209e-07,141.19551819806313,0.8728474979845211,0.0,1,100.35635297540445,0.0006458274438045919,0.0,60.32352941176471,-8.5,60.32352941176471,60.32352941176471
273.0,0.8728474979845211,0.5954414616804418,-7.84375,60.32352941176471,onshore,UK,-100.0,0.04676881887877209,0.0,13.763702666933607,-1.1148204606707209e-07,109.34032344653461,0.8104835941167159,0.16699329592165935,2,99.35535811477416,0.0006464234902523458,0.0,60.32352941176471,-7.84375,60.32352941176471,60.32352941176471
274.0,0.9774768900383752,0.088313918332576,-7.1875,60.32352941176471,onshore,UK,-100.0,0.04676881887877209,0.0,13.763702666933607,-1.1148204606707209e-07,84.83984145670759,0.8551501625026665,0.12323110055738547,3,100.1058055152626,0.0006504766060970724,0.0,60.32352941176471,-7.1875,60.32352941176471,60.32352941176471
275.0,0.9964479547749834,0.0089853352060432,-6.53125,60.32352941176471,onshore,UK,-100.0,0.04676881887877209,0.0,13.763702666933607,-1.1148204606707209e-07,77.24393713044773,1.0975512788716892,0.7484359191103603,4,99.8225952701738,0.0006921998574398458,0.0,60.32352941176471,-6.53125,60.32352941176471,60.32352941176471
276.0,2.3404074346284784,-5.061475011833778,-5.875,60.32352941176471,onshore,UK,-100.0,0.04676881887877209,0.0,13.763702666933607,-1.1148204606707209e-07,94.87776671826717,0.7649398817447747,0.27657061785688153,3,101.66206771999103,0.000727485807146877,0.0,60.32352941176471,-5.875,60.32352941176471,60.32352941176471
277.0,0.9222059343879327,0.3638139036456784,-5.21875,60.32352941176471,onshore,UK,-100.0,0.04676881887877209,0.0,13.763702666933607,-1.1148204606707209e-07,122.41748815422116,1.8278112126496726,0.5125962219788057,2,101.14623471381664,0.0007186643197201192,0.0,60.32352941176471,-5.21875,60.32352941176471,60.32352941176471
278.0,1.315214990670867,-1.105884161365962,-4.5625,60.32352941176471,onshore,UK,-100.0,0.19909160170137064,230.36044547252513,19.156747742483542,4.5546817588079185e-07,123.2127264168665,0.6950990160164588,0.22710691837147387,2,100.68218417158255,0.0006048194481991231,26.140406848278037,60.32352941176471,-4.5625,60.32352941176471,60.32352941176471
279.0,0.467992097644985,1.5063776715955588,-3.90625,60.32352941176471,onshore,UK,-100.0,0.16282001816623012,335.52336217931185,19.159049172566423,7.555571742913365e-07,92.37618265738053,1.1153818177790569,0.19983317289181018,2,100.41092372586459,0.0005462876870296896,21.99281757832613,60.32352941176471,-3.90625,60.32352941176471,60.32352941176471
280.0,0.9155486448872466,0.3740357431177915,-3.25,60.32352941176471,onshore,UK,-100.0,0.3456501422685703,0.0,22.60696222656642,1.1864637678665128e-07,71.83195575257088,0.9027583734576764,0.43476627581269145,2,99.06577464335426,0.000546049268450588,26.24966334259683,60.32352941176471,-3.25,60.32352941176471,60.32352941176471
281.0,1.3375246492703678,-0.9979079907191948,-2.59375,60.32352941176471,onshore,UK,-23.254631533609498,0.17224592697622734,71.15570307127919,26.86217330364607,-5.102126646657589e-07,36.86574473955217,1.4191382436904316,0.503589598803185,2,22.531120972536144,0.0005336515023373067,24.904862837044366,60.32352941176471,-2.59375,60.32352941176471,60.32352941176471
282.0,1.9227278424936167,-3.801019644135631,-1.9375,60.32352941176471,onshore,UK,-26.309323300086476,0.3871486399720312,6.72859698419731,31.44532586967839,-7.732329546536707e-07,14.598284510095345,1.3099206396645364,0.027604009605831425,2,29.72801152759026,0.0005306712700985372,31.116925904861372,60.32352941176471,-1.9375,60.32352941176471,60.32352941176471
283.0,1.282316630058705,-1.0478122250746904,-1.28125,60.32352941176471,onshore,UK,-100.0,0.2055155903382512,213.68606677039526,21.475887671426438,2.2921401189116746e-07,2.279424531166848,1.4630509339519286,0.45967690854168797,2,115.556099448461,0.0005216113640926778,40.806694538470566,60.32352941176471,-1.28125,60.32352941176471,60.32352941176471
284.0,1.0033740254102408,-0.00557702725552,-0.625,60.32352941176471,onshore,UK,-100.0,0.049913890876515626,212.21959518966077,39.853484423877184,2.9989554396383377e-07,20.906793793466957,1.0463055503955798,0.23601107966312523,2,107.21593614090949,0.0005264989449642599,34.094142282441155,60.32352941176471,-0.625,60.32352941176471,60.32352941176471
285.0,0.8102944707324545,0.7458645226473964,0.03125,60.32352941176471,onshore,UK,-53.91290722013852,0.38308163057440686,322.4458301132952,36.55019450897851,-2.4681155214772974e-07,59.59787769111916,0.8329477494533137,0.17042627595692705,2,53.956573778672784,0.0004155150963924825,36.899752704863054,60.32352941176471,0.03125,60.32352941176471,60.32352941176471
286.0,0.6625214734963867,0.7000719986644013,0.6875,60.32352941176471,onshore,UK,-2.1470296515834733,0.2383075679577916,13.835476128713807,28.295011974119006,-2.7588071970401325e-07,105.0680653035157,0.9764040246787167,0.1661095539462621,2,2.6260672338618254,0.0003299228264950216,45.00036708799807,60.32352941176471,0.6875,60.32352941176471,60.32352941176471
287.0,1.1425135786249787,-0.5881732202298762,1.34375,60.32352941176471,onshore,UK,-91.96321748909276,0.293603281694084,357.57584748398585,35.541614685083466,5.715592712416904e-07,151.4490201767011,0.7367801340899535,0.07425866059356678,2,91.92403210532255,0.0002858153893612325,38.7382357896954,60.32352941176471,1.34375,60.32352941176471,60.32352941176471
288.0,0.8110387946835202,0.7523626882867295,2.0,60.32352941176471,onshore,UK,-62.82554316728838,0.3700199929326503,343.9265561256036,29.412812215433522,6.822268989987266e-07,196.08409412599204,1.1425135786249787,0.0,1,63.86263638018473,0.00023217120906338096,23.258726211290835,60.32352941176471,2.0,60.32352941176471,60.32352941176471
289.0,0.9064549424794892,0.339403639443085,-8.5,61.0,onshore,UK,-100.0,0.10415657870937373,90.0,13.411584754373276,2.80764464255357e-08,99.87133196825732,0.94019152937682,0.0,1,100.51767526691071,0.00065774837275967,0.0,61.0,-8.5,61.0,61.0
290.0,0.94019152937682,0.2416597505209144,-7.84375,61.0,onshore,UK,-100.0,0.10415657870937373,90.0,13.411584754373276,2.80764464255357e-08,76.89593603019532,0.9015415783831948,0.004913364096294448,2,99.74053998116074,0.0006697885110042989,0.0,61.0,-7.84375,61.0,61.0
291.0,0.8966282142869003,0.29244045283442,-7.1875,61.0,onshore,UK,-100.0,0.10415657870937373,90.0,13.411584754373276,2.80764464255357e-08,42.42174210848112,1.2101941705522707,0.27000264117545075,2,99.2645396395558,0.0006595365121029317,0.0,61.0,-7.1875,61.0,61.0
292.0,1.4801968117277216,-1.9781181263961924,-6.53125,61.0,onshore,UK,-100.0,0.10415657870937373,90.0,13.411584754373276,2.80764464255357e-08,29.678381799556437,0.8351910935544297,0.09853449589240762,3,98.67780449044781,0.0006304494454525411,0.0,61.0,-6.53125,61.0,61.0
293.0,0.9127900316278934,0.3505233595900177,-5.875,61.0,onshore,UK,-100.0,0.10415657870937373,90.0,13.411584754373276,2.80764464255357e-08,62.44464760723988,1.3124055148585478,0.1677912968691736,2,99.71624205577338,0.0006175748421810567,0.0,61.0,-5.875,61.0,61.0
294.0,1.1446142179893743,-0.6069153232588458,-5.21875,61.0,onshore,UK,-100.0,0.10415657870937373,90.0,13.411584754373276,2.80764464255357e-08,106.24505543890515,0.8974800405820588,0.015309991045834637,2,100.45195137037112,0.0006062499596737325,0.0,61.0,-5.21875,61.0,61.0
295.0,0.8821700495362241,0.4281031832918965,-4.5625,61.0,onshore,UK,-100.0,0.0,90.0,10.941356723020887,0.0,151.9434290785898,1.0464555113454665,0.0981587066439078,2,99.76483790654811,0.0005836001946590841,11.792668311774198,61.0,-4.5625,61.0,61.0
296.0,0.9482968047015587,0.2090396438153314,-3.90625,61.0,onshore,UK,-100.0,0.0780584992081656,0.0,24.55846860533817,2.286947676826984e-07,133.15684872435654,0.8199262278741886,0.062243821662035625,2,100.56627111768545,0.0006014815880917013,15.50599644857059,61.0,-3.90625,61.0,61.0
297.0,0.7576824062121529,0.7807555592309647,-3.25,61.0,onshore,UK,-73.5717928210911,0.21136079600248575,171.28182299958053,22.52838900845607,2.8180287833070374e-07,101.93230794594577,0.9269939223940667,0.021302882307492,2,73.0900665339543,0.0005690566613338888,22.255067434238402,61.0,-3.25,61.0,61.0
298.0,0.9056910400865748,0.4092146861176355,-2.59375,61.0,onshore,UK,-27.75643049869612,0.11249976459194491,358.6407847099991,28.02927135671418,-5.033226589335919e-07,70.21277977943993,0.8361109035619693,0.07842849734981638,2,28.72102826207607,0.0005554668023250997,25.221814884728598,61.0,-2.59375,61.0,61.0
299.0,0.9145394009117856,0.3667833613502241,-1.9375,61.0,onshore,UK,-7.961430662056642,0.24896422253880418,344.36016835537623,34.73627525513772,-9.430039211098092e-07,42.9620866382699,0.9056910400865748,0.0,1,7.302449017585799,0.0005937329842709005,39.62771738042804,61.0,-1.9375,61.0,61.0
0.0,0.6007826793494684,1.6202851536037275,-4.567328752102694,56.536308289307364,offshore,UK,-100.0,0.07968112677209888,265.2866020307508,19.463456914592477,8.630261839417173e-07,27.1694240669655,1.186618855682417,0.21583510015124036,2,547.4142805041732,0.3608536124229431,42.11800231156468,56.536308289307364,-4.567328752102694,56.536308289307364,56.536308289307364
1.0,0.7237251869793215,0.3992210755987516,1.4825002173041197,51.104179397498484,offshore,UK,2.1781044256766764,0.21973271320943275,42.03787622958687,34.9009821105637,1.2302644588764474e-07,7.742406415415801,0.9004336031622219,0.31308358977884027,4,5.901802209744187,0.006963204592466354,18.872386138196866,51.104179397498484,1.4825002173041197,51.104179397498484,51.104179397498484
2.0,0.403500506999156,2.6132602877538185,-0.8140636109802466,52.85966345815501,offshore,UK,-50.72895355045344,0.5670756150282978,186.47899173070104,34.63271541589744,-1.7248233666199775e-07,58.92860016608563,0.855726443689842,0.013568722548874146,2,132.5654118625427,0.2358517199754715,35.575145239831635,52.85966345815501,-0.8140636109802466,52.85966345815501,52.85966345815501
3.0,0.9185792299584504,0.2855589853487674,-2.2140859159311157,53.713161197877454,offshore,UK,-50.42210665026463,0.45303159593032666,52.36471568155611,52.69013391780961,-3.669328483349489e-07,43.31796828896003,1.1615742560835347,0.07486018570427533,2,261.4139881955681,0.34037691354751587,54.1681802291413,53.713161197877454,-2.2140859159311157,53.713161197877454,53.713161197877454
4.0,0.8403589865147125,0.558371452426815,-6.861804275354417,54.744804818495915,offshore,UK,-100.0,0.021108200033559125,270.0,23.652006058399593,2.821794673649422e-08,25.71969225014055,1.0359357359047685,0.09466967657558145,2,205.080809721592,0.671226441860199,0.0,54.744804818495915,-6.861804275354417,54.744804818495915,54.744804818495915
5.0,0.7174792217295995,0.3868227629359585,-6.862057536469872,58.529523556019655,offshore,UK,13.660426380328516,1.0425393522599886,168.13246780608227,42.108958357901884,9.350336713071558e-07,17.143549443870985,0.855037480866225,0.09870380826092603,3,1.269901907746414,0.19201989471912384,0.0,58.529523556019655,-6.862057536469872,58.529523556019655,58.529523556019655
6.0,0.8154061323833666,0.5376995892113248,-7.890122072233906,51.796248494821135,offshore,UK,-100.0,0.0,90.0,4.563180547391604,2.219756565524603e-07,5.943935300170342,0.7136346099111028,0.045064303769891956,2,120.19023164447084,0.13147182762622833,0.0,51.796248494821135,-7.890122072233906,51.796248494821135,51.796248494821135
7.0,0.9051264799005194,0.3203217557903244,0.5948495306368193,55.41369604175653,offshore,UK,3.2951284778052923,0.08776682871683118,250.44026628261577,56.66436787021922,1.4507413238940103e-07,104.73859556475028,0.9608501379582256,0.09700083825066275,2,-1.254252117758793,0.0003340951516292989,29.365621530638933,55.41369604175653,0.5948495306368193,55.41369604175653,55.41369604175653
8.0,1.017983666998619,-0.0667172803520027,-2.1882923766963076,56.31276754191349,offshore,UK,25.57303830293972,0.3281691428938289,64.46104262124055,43.023379954867345,-1.475548031020345e-06,27.803551545847586,1.3901438226453036,0.4411319540011732,2,-19.74805880879544,6.444373866543174e-05,40.92630269493461,56.31276754191349,-2.1882923766963076,56.31276754191349,56.31276754191349
9.0,0.8049340444897665,0.557263820528278,-1.0652379331415225,50.034179746279975,offshore,UK,-92.1909094224581,0.07438687993452853,29.339794712908066,33.211279722431144,8.258793081095098e-07,28.064987387886568,0.8151713394069411,0.09689694000842702,2,93.38335002717531,3.774085780605674e-05,31.965630414445027,50.034179746279975,-1.0652379331415225,50.034179746279975,50.034179746279975
10.0,0.2508786341627848,1.3940963112832427,-8.283862809894075,56.48676579686654,offshore,UK,-100.0,0.25536962822117765,288.1198046704136,39.52498026978874,7.407731546318931e-07,61.80846216745044,1.126820053648854,0.2225763705044735,2,99.49198415424738,0.0003318301751278341,0.0,56.48676579686654,-8.283862809894075,56.48676579686654,56.48676579686654
11.0,0.9424019393059956,0.1387713787308401,1.6840534477009403,51.46102742240385,offshore,UK,-6.496457450303753,0.4747388195819894,14.827866953154938,48.837924857977555,-8.18410188215323e-07,17.775214629791424,1.003015208169953,0.2716496357313932,3,7.087823146667954,0.00013096252223476768,48.92952192196321,51.46102742240385,1.6840534477009403,51.46102742240385,51.46102742240385
12.0,0.8009633040681653,0.7679000072218042,0.24064772840442827,50.248093319330714,offshore,UK,21.719098956120412,0.1914294370885276,355.8529876233544,31.559600080946318,-6.01360464234417e-07,34.99802274000849,0.802215352652353,0.02566647743188949,2,-22.22711480187304,4.0244252886623144e-05,33.53839729959695,50.248093319330714,0.24064772840442827,50.248093319330714,50.248093319330714
13.0,0.3761657560714082,2.3025105823591088,-6.2704393378781,60.412183678413335,offshore,UK,-100.0,0.0,90.0,3.973184190218796,0.0,75.57429578117485,1.3443368080506524,0.7149179343593063,3,98.8164221631495,0.0006662122323177755,0.0,60.412183678413335,-6.2704393378781,60.412183678413335,60.412183678413335
14.0,0.6961550347484953,0.4210716020834529,-6.590837844325444,60.604768380357434,offshore,UK,-100.0,0.05605668695516269,90.0,7.077406703224622,2.80764464255357e-08,56.79704072845661,0.957571853153122,0.3914963150591617,4,99.74850651407463,0.00065774837275967,0.0,60.604768380357434,-6.590837844325444,60.604768380357434,60.604768380357434
15.0,0.7216125651949834,1.1554903543034276,-6.574252646538945,58.796569503339306,offshore,UK,-93.71589065928723,0.056414573451843225,180.0,10.22420358884612,2.200697415483697e-07,28.2644234978556,0.9479501152440667,0.1802782050061913,4,95.98580484060807,0.0005836001946590841,0.0,58.796569503339306,-6.574252646538945,58.796569503339306,58.796569503339306
16.0,0.9531376207386968,0.2010578058834267,-5.305456448924854,53.00305834549376,offshore,UK,-100.0,0.08073534611005559,270.0,16.20233165762155,0.0,41.72548882798367,0.8676205401161559,0.11556069078080039,2,89.11876164707112,2.7965696062892675e-05,0.0,53.00305834549376,-5.305456448924854,53.00305834549376,53.00305834549376
17.0,0.8812186108848026,0.5001644581496225,-2.9900574678615026,50.623229311073416,offshore,UK,6.635356591041713,0.09053368751626803,10.695689964396635,32.16342006759216,-1.6595872960037221e-06,6.110641911934031,0.9187783965354388,0.01285117287156523,2,7.209133260870001,0.031247567385435104,32.05802840117128,50.623229311073416,-2.9900574678615026,50.623229311073416,50.623229311073416
18.0,0.4363407829541952,0.9455614081089057,-3.9645773042577845,57.3686798048898,offshore,UK,-64.31459541416514,0.05341273712749943,0.0,19.272461197355433,-2.7343698870745147e-07,14.377559555728626,0.8186095415833677,0.40461996170145503,3,491.6731293076201,0.5700752139091492,33.04195278685495,57.3686798048898,-3.9645773042577845,57.3686798048898,57.3686798048898
19.0,0.4880021241503415,2.058391410448613,-5.44209402792056,54.56175367800542,offshore,UK,-91.81155488444065,0.598624037276347,359.9168619757935,26.893152194778235,-1.6100726099669265e-06,2.5206368701077633,0.9234529623050929,0.1669892093305731,4,116.7195673205172,0.18062086403369904,0.0,54.56175367800542,-5.44209402792056,54.56175367800542,54.56175367800542
