data$speed,2019COE_DW100_100kW_27.6,2019COE_DW20_20kW_12.4,BergeyExcel10_8.9kW_7,BergeyExcel15_15.6kW_9.6,Bestwind30_27.2kW_13.1,CF10A_10kW_11.15,CF11A_11kW_11.15,CF11_11kW_9.36,CF15_15kW_11.15,CF20_20kW_13.1,EWT_DW52_900kW_51.5,EWT_DW54X_1MW_54.1,EWT_DW54_900kW_54,EWT_DW58_1MW_58,EWT_DW61_1MW_60.9,EntegrityEW50_50kW_15,FortisMontana_3.31kW_5.04,GhrepowerFD21-50_61.2kW_21.5,Jacobs31-20_12kW_9.45,Kestrele400nb_2.5kW_4,NPS100B-21_100kW_20.7,NPS100B-24C_95kW_24.4,NPS100B-24_95kW_23.6,NPS100C-21_100kW_20.7,NPS100C-24_95kW_24.4,NPS100C-27_90kW_27.4,NPS100C-28_90kW_27.6,NPS100C-28_90kW_28,NPS60C-24_60kW_24.4,PikaT701_1.5kW_3,SD6_5.2kW_5.5,SWIFT_1kW_2.1,Skystream3.7_2.1kW_3.7,VestasV27_225kW_27,VestasV29_225kW_29,2016CACost_NREL_Reference_10MW_205,2016CACost_NREL_Reference_6MW_155,2016CACost_NREL_Reference_8MW_180,2019ORCost_NREL_Reference_12MW_222,2019ORCost_NREL_Reference_15MW_248,2020ATB_NREL_Reference_12MW_214,2020ATB_NREL_Reference_15MW_240,2020ATB_NREL_Reference_18MW_263,DTU_Reference_v1_10MW_178,IEA_Reference_10MW_198,IEA_Reference_15MW_240,LEANWIND_Reference_8MW_164,NREL_Reference_5MW_126,WTK_Validation_offshore_normalized,2017COE_Market_Average_2.3MW_113,2018COE_Market_Average_2.4MW_116,2019COE_Market_Average_2.6MW_121,2020ATB_NREL_Reference_4MW_150,2020ATB_NREL_Reference_5.5MW_175,2020ATB_NREL_Reference_7MW_200,2023NREL_Bespoke_3.3MW_148,2023NREL_Bespoke_3MW_127.5,2023NREL_Bespoke_6MW_170,2023NREL_Bespoke_6MW_196,2023NREL_Bespoke_8.3MW_196,BAR_BAU-LBNL-IEA_3.3MW_156,BAR_BAU_LowSP_3.25MW_166,BAR_BAUa_5.0MW_167.4,BAR_HighSP_5.0MW_134.9,BAR_LowSP_4.5MW_194,BAR_LowSP_6.5MW_234,DOE_GE_1.5MW_77,IEA_Reference_3.4MW_130,IEC_Class1_Normalized_Industry_Composite,IEC_Class2_Normalized_Industry_Composite,IEC_Class3_Normalized_Industry_Composite,VestasV47_660kW_47,VestasV82_1.65MW_82,WTK_Validation_IEC-1_normalized,WTK_Validation_IEC-2_normalized,WTK_Validation_IEC-3_normalized
17.6,0.818226,1.0,1.0,0.373169,1.0,0.386592,0.386591,0.148151,0.206698,0.272964,0.998381,0.998285,0.998994,0.99878,0.999288,1.0,1.0,0.067618,1.0,0.975119,0.982557,0.940287,0.862964,0.982557,0.940287,0.741003,0.359092,0.798511,0.882885,0.706008,0.251635,0.732273,0.337357,0.618154,0.873133,0.999815,0.999807,0.999812,0.999821,0.99982,0.999778,0.999779,0.99978,1.0,1.0,0.999674,0.999576,0.999916,0.98425,1.0,1.0,0.980559,0.999785,0.999785,0.999786,1.0,0.999837,0.999801,0.985817,0.999782,0.999869,0.99987,0.999863,0.999751,0.99987,0.99987,0.972608,0.991071,0.999671,0.951568,0.945172,0.563495,0.882762,0.998672,0.99977,0.985145
17.61,0.817612,1.0,1.0,0.371093,0.998934,0.384735,0.384735,0.147073,0.205354,0.271383,0.998395,0.9983,0.999001,0.99879,0.999292,1.0,1.0,0.067018,1.0,0.9736,0.982527,0.940076,0.862424,0.982527,0.940076,0.740019,0.357348,0.797468,0.882496,0.704016,0.250029,0.730696,0.335471,0.616258,0.872067,0.999813,0.999805,0.99981,0.999818,0.999818,0.999776,0.999778,0.999778,1.0,1.0,0.999671,0.999577,0.999915,0.984055,1.0,1.0,0.980555,0.999781,0.99978,0.999781,1.0,0.999835,0.999799,0.985611,0.99978,0.999866,0.999867,0.99986,0.99975,0.999867,0.999867,0.972273,0.991068,0.999671,0.951287,0.944831,0.561548,0.881737,0.998682,0.999769,0.984941
17.62,0.816998,1.0,1.0,0.369023,0.997236,0.382882,0.382881,0.146001,0.204015,0.269807,0.998409,0.998315,0.999009,0.998799,0.999296,1.0,1.0,0.066423,1.0,0.972074,0.982497,0.939864,0.861884,0.982497,0.939864,0.739032,0.355608,0.796421,0.882107,0.702021,0.248429,0.729121,0.333591,0.61436,0.870994,0.999811,0.999803,0.999808,0.999816,0.999816,0.999774,0.999776,0.999776,1.0,1.0,0.999669,0.999578,0.999914,0.983858,1.0,1.0,0.980551,0.999776,0.999776,0.999777,1.0,0.999832,0.999797,0.985404,0.999778,0.999863,0.999864,0.999858,0.999748,0.999864,0.999864,0.971935,0.991065,0.99967,0.951004,0.944488,0.559601,0.880705,0.998692,0.999767,0.984733
17.63,0.816383,1.0,1.0,0.366959,0.995532,0.381032,0.381031,0.144935,0.202683,0.268237,0.998423,0.99833,0.999016,0.998809,0.9993,1.0,1.0,0.065832,1.0,0.970541,0.982467,0.939652,0.861342,0.982467,0.939652,0.73804,0.353872,0.795369,0.881718,0.700024,0.246837,0.72755,0.331717,0.61246,0.869916,0.999809,0.999801,0.999806,0.999814,0.999813,0.999773,0.999774,0.999774,1.0,1.0,0.999666,0.999579,0.999913,0.983659,1.0,1.0,0.980546,0.999771,0.999771,0.999772,1.0,0.999829,0.999795,0.985194,0.999776,0.99986,0.999861,0.999855,0.999747,0.999861,0.999861,0.971594,0.991062,0.99967,0.95072,0.944144,0.557653,0.879668,0.998702,0.999765,0.984524
17.64,0.815768,1.0,1.0,0.364902,0.99382,0.379186,0.379185,0.143874,0.201356,0.266672,0.998436,0.998344,0.999023,0.998818,0.999304,1.0,1.0,0.065245,1.0,0.969,0.982436,0.93944,0.8608,0.982436,0.93944,0.737044,0.352139,0.794312,0.881329,0.698024,0.24525,0.72598,0.329848,0.610558,0.868831,0.999806,0.999799,0.999803,0.999811,0.999811,0.999771,0.999772,0.999772,1.0,1.0,0.999663,0.999579,0.999912,0.983457,1.0,1.0,0.980541,0.999767,0.999766,0.999767,1.0,0.999827,0.999793,0.984981,0.999774,0.999857,0.999858,0.999852,0.999746,0.999858,0.999858,0.971248,0.991059,0.999669,0.950435,0.943798,0.555704,0.878624,0.998711,0.999763,0.984312
17.65,0.815153,1.0,1.0,0.36285,0.992101,0.377343,0.377342,0.142819,0.200036,0.265112,0.99845,0.998358,0.99903,0.998827,0.999308,1.0,1.0,0.064663,1.0,0.967453,0.982405,0.939227,0.860257,0.982405,0.939227,0.736043,0.35041,0.793251,0.880939,0.696021,0.243671,0.724414,0.327986,0.608654,0.867741,0.999804,0.999797,0.999801,0.999809,0.999808,0.999769,0.99977,0.99977,1.0,1.0,0.999661,0.99958,0.99991,0.983253,1.0,1.0,0.980537,0.999762,0.999761,0.999762,1.0,0.999824,0.99979,0.984766,0.999772,0.999854,0.999855,0.999848,0.999744,0.999855,0.999855,0.9709,0.991056,0.999669,0.950149,0.943451,0.553755,0.877575,0.99872,0.999761,0.984097
17.66,0.814537,1.0,1.0,0.360805,0.990375,0.375504,0.375504,0.14177,0.198721,0.263558,0.998463,0.998372,0.999036,0.998835,0.999311,1.0,1.0,0.064085,1.0,0.965899,0.982373,0.939014,0.859713,0.982373,0.939014,0.735039,0.348685,0.792184,0.88055,0.694017,0.242098,0.72285,0.326129,0.606747,0.866644,0.999801,0.999794,0.999799,0.999806,0.999806,0.999767,0.999768,0.999768,1.0,1.0,0.999658,0.99958,0.999909,0.983046,1.0,1.0,0.980532,0.999757,0.999756,0.999757,1.0,0.999821,0.999788,0.984549,0.99977,0.999851,0.999851,0.999845,0.999742,0.999851,0.999851,0.970547,0.991053,0.999668,0.949862,0.943102,0.551805,0.87652,0.998729,0.999759,0.983881
17.67,0.81392,1.0,1.0,0.358767,0.988642,0.373669,0.373668,0.140727,0.197412,0.262009,0.998475,0.998386,0.999043,0.998844,0.999315,1.0,1.0,0.063512,1.0,0.964338,0.982341,0.9388,0.859169,0.982341,0.9388,0.73403,0.346963,0.791113,0.88016,0.692009,0.240532,0.721289,0.324278,0.60484,0.865542,0.999799,0.999792,0.999796,0.999803,0.999803,0.999764,0.999766,0.999766,1.0,1.0,0.999655,0.99958,0.999907,0.982837,1.0,1.0,0.980527,0.999752,0.999751,0.999752,1.0,0.999818,0.999785,0.984329,0.999768,0.999847,0.999848,0.999842,0.999741,0.999848,0.999848,0.970191,0.99105,0.999667,0.949573,0.942752,0.549855,0.875459,0.998738,0.999757,0.983661
17.68,0.813303,1.0,1.0,0.356734,0.986902,0.371838,0.371837,0.139689,0.196109,0.260465,0.998488,0.998399,0.999049,0.998852,0.999318,1.0,1.0,0.062943,1.0,0.96277,0.982309,0.938586,0.858623,0.982309,0.938586,0.733017,0.345245,0.790037,0.879769,0.69,0.238972,0.719731,0.322433,0.60293,0.864434,0.999796,0.999789,0.999793,0.999801,0.9998,0.999762,0.999764,0.999764,1.0,1.0,0.999652,0.99958,0.999906,0.982625,1.0,1.0,0.980522,0.999747,0.999746,0.999747,1.0,0.999815,0.999783,0.984107,0.999765,0.999844,0.999845,0.999839,0.999739,0.999844,0.999845,0.969831,0.991046,0.999666,0.949283,0.942401,0.547905,0.874392,0.998747,0.999755,0.98344
17.69,0.812685,1.0,1.0,0.354708,0.985154,0.37001,0.370009,0.138658,0.194811,0.258927,0.9985,0.998412,0.999055,0.99886,0.999321,1.0,1.0,0.062378,1.0,0.961195,0.982276,0.938372,0.858078,0.982276,0.938372,0.732,0.34353,0.788957,0.879379,0.687988,0.237419,0.718175,0.320594,0.601019,0.863319,0.999793,0.999786,0.999791,0.999798,0.999797,0.99976,0.999761,0.999761,1.0,1.0,0.999649,0.99958,0.999904,0.98241,1.0,1.0,0.980516,0.999741,0.999741,0.999742,1.0,0.999812,0.99978,0.983882,0.999763,0.99984,0.999841,0.999835,0.999737,0.999841,0.999841,0.969467,0.991043,0.999665,0.948993,0.942048,0.545954,0.873319,0.998755,0.999753,0.983216
17.7,0.812067,1.0,1.0,0.352689,0.983399,0.368186,0.368185,0.137631,0.19352,0.257394,0.998512,0.998425,0.999061,0.998868,0.999324,1.0,1.0,0.061817,1.0,0.959613,0.982243,0.938157,0.857531,0.982243,0.938157,0.730978,0.34182,0.787872,0.878989,0.685974,0.235873,0.716622,0.31876,0.599105,0.862199,0.99979,0.999784,0.999788,0.999795,0.999794,0.999757,0.999759,0.999759,1.0,1.0,0.999646,0.99958,0.999902,0.982193,1.0,1.0,0.980511,0.999736,0.999736,0.999736,1.0,0.999809,0.999777,0.983655,0.99976,0.999837,0.999837,0.999832,0.999735,0.999837,0.999837,0.969099,0.99104,0.999664,0.9487,0.941693,0.544003,0.87224,0.998763,0.999751,0.982989
17.71,0.811448,1.0,1.0,0.350676,0.981638,0.366366,0.366365,0.136611,0.192234,0.255866,0.998524,0.998438,0.999067,0.998876,0.999326,1.0,1.0,0.06126,1.0,0.958024,0.98221,0.937942,0.856984,0.98221,0.937942,0.729952,0.340113,0.786782,0.878598,0.683957,0.234334,0.715072,0.316933,0.597191,0.861073,0.999788,0.999781,0.999785,0.999792,0.999791,0.999755,0.999756,0.999757,1.0,1.0,0.999642,0.99958,0.999901,0.981974,1.0,1.0,0.980506,0.999731,0.99973,0.999731,1.0,0.999806,0.999775,0.983425,0.999758,0.999833,0.999834,0.999828,0.999733,0.999834,0.999834,0.968728,0.991036,0.999662,0.948407,0.941337,0.542052,0.871155,0.998771,0.999748,0.98276
17.72,0.810829,1.0,1.0,0.348669,0.979869,0.36455,0.364549,0.135596,0.190954,0.254344,0.998536,0.99845,0.999073,0.998883,0.999329,1.0,1.0,0.060708,1.0,0.956428,0.982176,0.937727,0.856436,0.982176,0.937727,0.728922,0.33841,0.785687,0.878207,0.681939,0.232801,0.713525,0.315112,0.595274,0.859941,0.999785,0.999778,0.999782,0.999789,0.999788,0.999752,0.999754,0.999754,1.0,1.0,0.999639,0.99958,0.999899,0.981751,1.0,1.0,0.9805,0.999725,0.999725,0.999725,1.0,0.999802,0.999772,0.983193,0.999755,0.99983,0.99983,0.999825,0.999731,0.99983,0.99983,0.968353,0.991033,0.999661,0.948113,0.94098,0.5401,0.870065,0.998779,0.999746,0.982528
17.73,0.81021,1.0,1.0,0.346668,0.978093,0.362737,0.362737,0.134587,0.18968,0.252828,0.998547,0.998463,0.999078,0.99889,0.999332,1.0,1.0,0.06016,1.0,0.954825,0.982142,0.937511,0.855887,0.982142,0.937511,0.727888,0.336711,0.784588,0.877816,0.679918,0.231275,0.711981,0.313297,0.593356,0.858803,0.999781,0.999775,0.999779,0.999786,0.999785,0.99975,0.999751,0.999751,1.0,1.0,0.999636,0.999579,0.999896,0.981526,1.0,1.0,0.980495,0.999719,0.999719,0.99972,1.0,0.999799,0.999769,0.982958,0.999752,0.999826,0.999826,0.999821,0.999728,0.999826,0.999826,0.967974,0.991029,0.99966,0.947817,0.940621,0.538148,0.868969,0.998787,0.999743,0.982294
17.74,0.80959,1.0,1.0,0.344674,0.97631,0.360929,0.360928,0.133583,0.188411,0.251317,0.998558,0.998474,0.999083,0.998898,0.999334,1.0,1.0,0.059616,1.0,0.953215,0.982108,0.937295,0.855338,0.982108,0.937295,0.72685,0.335016,0.783484,0.877425,0.677895,0.229756,0.71044,0.311487,0.591437,0.857659,0.999778,0.999772,0.999776,0.999782,0.999782,0.999747,0.999748,0.999748,1.0,1.0,0.999632,0.999578,0.999894,0.981298,1.0,1.0,0.980489,0.999713,0.999713,0.999714,1.0,0.999795,0.999766,0.982721,0.99975,0.999822,0.999823,0.999817,0.999726,0.999822,0.999822,0.967591,0.991025,0.999658,0.94752,0.940261,0.536197,0.867866,0.998794,0.99974,0.982057
17.75,0.808969,1.0,1.0,0.342687,0.974521,0.359125,0.359124,0.132585,0.187149,0.249811,0.998569,0.998486,0.999088,0.998904,0.999336,1.0,1.0,0.059076,1.0,0.951599,0.982074,0.937079,0.854788,0.982074,0.937079,0.725807,0.333324,0.782375,0.877034,0.675871,0.228244,0.708901,0.309684,0.589516,0.856509,0.999775,0.999769,0.999772,0.999779,0.999779,0.999744,0.999745,0.999746,1.0,1.0,0.999629,0.999578,0.999892,0.981068,1.0,1.0,0.980483,0.999707,0.999707,0.999708,1.0,0.999792,0.999763,0.982481,0.999747,0.999818,0.999819,0.999813,0.999723,0.999819,0.999819,0.967205,0.991021,0.999656,0.947223,0.939899,0.534245,0.866758,0.998802,0.999738,0.981817
17.76,0.808348,1.0,1.0,0.340706,0.972724,0.357324,0.357324,0.131593,0.185892,0.248311,0.99858,0.998497,0.999093,0.998911,0.999338,1.0,1.0,0.05854,1.0,0.949976,0.982039,0.936862,0.854237,0.982039,0.936862,0.72476,0.331637,0.781262,0.876642,0.673844,0.226738,0.707365,0.307887,0.587594,0.855353,0.999772,0.999765,0.999769,0.999776,0.999775,0.999741,0.999742,0.999743,1.0,1.0,0.999625,0.999577,0.99989,0.980835,1.0,1.0,0.980477,0.999701,0.999701,0.999702,1.0,0.999788,0.999759,0.982238,0.999744,0.999814,0.999815,0.999809,0.999721,0.999815,0.999815,0.966814,0.991017,0.999654,0.946923,0.939536,0.532293,0.865644,0.998809,0.999735,0.981575
17.77,0.807727,1.0,1.0,0.338732,0.970921,0.355528,0.355527,0.130606,0.184641,0.246817,0.99859,0.998509,0.999098,0.998918,0.99934,1.0,1.0,0.058008,1.0,0.948346,0.982003,0.936645,0.853686,0.982003,0.936645,0.723709,0.329953,0.780143,0.87625,0.671815,0.225239,0.705833,0.306096,0.58567,0.854191,0.999768,0.999762,0.999766,0.999772,0.999772,0.999738,0.999739,0.999739,1.0,1.0,0.999621,0.999576,0.999887,0.980599,1.0,1.0,0.980471,0.999695,0.999695,0.999696,1.0,0.999785,0.999756,0.981993,0.99974,0.99981,0.99981,0.999805,0.999718,0.99981,0.99981,0.96642,0.991014,0.999652,0.946623,0.939171,0.530341,0.864524,0.998815,0.999732,0.98133
17.78,0.807105,1.0,1.0,0.336764,0.96911,0.353735,0.353735,0.129625,0.183396,0.245327,0.9986,0.99852,0.999102,0.998924,0.999342,1.0,1.0,0.057481,1.0,0.946709,0.981968,0.936427,0.853134,0.981968,0.936427,0.722654,0.328274,0.779021,0.875858,0.669784,0.223746,0.704303,0.304311,0.583745,0.853023,0.999765,0.999759,0.999762,0.999768,0.999768,0.999735,0.999736,0.999736,1.0,1.0,0.999618,0.999575,0.999885,0.98036,1.0,1.0,0.980465,0.999689,0.999689,0.999689,1.0,0.999781,0.999753,0.981745,0.999737,0.999806,0.999806,0.999801,0.999715,0.999806,0.999806,0.966021,0.991009,0.99965,0.946322,0.938805,0.52839,0.863398,0.998822,0.999729,0.981083
17.79,0.806482,1.0,1.0,0.334802,0.967293,0.351947,0.351947,0.128649,0.182157,0.243844,0.99861,0.99853,0.999107,0.99893,0.999343,1.0,1.0,0.056957,1.0,0.945065,0.981932,0.93621,0.852581,0.981932,0.93621,0.721594,0.326598,0.777893,0.875466,0.667752,0.222261,0.702776,0.302532,0.581819,0.851849,0.999761,0.999755,0.999759,0.999765,0.999764,0.999732,0.999733,0.999733,1.0,1.0,0.999614,0.999574,0.999882,0.980119,1.0,1.0,0.980459,0.999682,0.999682,0.999683,1.0,0.999777,0.999749,0.981494,0.999734,0.999801,0.999802,0.999797,0.999712,0.999802,0.999802,0.965619,0.991005,0.999648,0.946019,0.938438,0.526438,0.862267,0.998829,0.999725,0.980833
17.8,0.80586,1.0,1.0,0.332848,0.965469,0.350163,0.350162,0.127679,0.180924,0.242366,0.99862,0.998541,0.999111,0.998936,0.999345,1.0,1.0,0.056438,1.0,0.943415,0.981895,0.935991,0.852028,0.981895,0.935991,0.72053,0.324927,0.776761,0.875074,0.665718,0.220782,0.701252,0.300759,0.579892,0.85067,0.999757,0.999751,0.999755,0.999761,0.999761,0.999728,0.999729,0.99973,1.0,1.0,0.99961,0.999572,0.999879,0.979874,1.0,1.0,0.980452,0.999676,0.999676,0.999676,1.0,0.999773,0.999745,0.981241,0.99973,0.999797,0.999798,0.999793,0.999709,0.999798,0.999798,0.965213,0.991001,0.999646,0.945715,0.938069,0.524487,0.861129,0.998835,0.999722,0.98058
17.81,0.805236,1.0,1.0,0.3309,0.963638,0.348383,0.348383,0.126715,0.179696,0.240893,0.998629,0.998551,0.999115,0.998942,0.999346,1.0,1.0,0.055922,1.0,0.941758,0.981859,0.935773,0.851474,0.981859,0.935773,0.719462,0.323259,0.775624,0.874682,0.663681,0.219309,0.699731,0.298992,0.577963,0.849484,0.999753,0.999748,0.999751,0.999757,0.999757,0.999725,0.999726,0.999726,1.0,1.0,0.999606,0.999571,0.999876,0.979627,1.0,1.0,0.980446,0.999669,0.999669,0.99967,1.0,0.999769,0.999742,0.980985,0.999727,0.999793,0.999793,0.999789,0.999706,0.999793,0.999793,0.964802,0.990997,0.999644,0.94541,0.937698,0.522536,0.859986,0.998841,0.999719,0.980325
17.82,0.804612,1.0,1.0,0.328958,0.961801,0.346607,0.346607,0.125756,0.178474,0.239426,0.998638,0.998561,0.999119,0.998947,0.999347,1.0,1.0,0.05541,1.0,0.940094,0.981822,0.935554,0.850919,0.981822,0.935554,0.71839,0.321596,0.774482,0.87429,0.661644,0.217844,0.698213,0.297232,0.576034,0.848293,0.999749,0.999744,0.999747,0.999753,0.999753,0.999721,0.999722,0.999723,1.0,1.0,0.999601,0.999569,0.999873,0.979377,1.0,1.0,0.980439,0.999662,0.999662,0.999663,1.0,0.999765,0.999738,0.980726,0.999723,0.999788,0.999789,0.999784,0.999703,0.999789,0.999789,0.964388,0.990992,0.999641,0.945104,0.937326,0.520585,0.858836,0.998847,0.999715,0.980066
17.83,0.803988,1.0,1.0,0.327023,0.959957,0.344836,0.344835,0.124802,0.177258,0.237965,0.998647,0.99857,0.999122,0.998952,0.999348,1.0,1.0,0.054903,1.0,0.938424,0.981784,0.935334,0.850364,0.981784,0.935334,0.717313,0.319937,0.773336,0.873897,0.659604,0.216385,0.696699,0.295477,0.574103,0.847096,0.999745,0.99974,0.999743,0.999749,0.999749,0.999718,0.999719,0.999719,1.0,1.0,0.999597,0.999568,0.99987,0.979125,1.0,1.0,0.980432,0.999655,0.999655,0.999656,1.0,0.99976,0.999734,0.980465,0.99972,0.999784,0.999784,0.99978,0.9997,0.999784,0.999784,0.96397,0.990988,0.999639,0.944796,0.936953,0.518635,0.857681,0.998853,0.999712,0.979805
17.84,0.803364,1.0,1.0,0.325095,0.958106,0.343068,0.343068,0.123854,0.176048,0.236509,0.998656,0.99858,0.999126,0.998958,0.999349,1.0,1.0,0.054399,1.0,0.936747,0.981747,0.935115,0.849808,0.981747,0.935115,0.716233,0.318282,0.772184,0.873504,0.657563,0.214933,0.695187,0.293729,0.572171,0.845893,0.999741,0.999736,0.999739,0.999745,0.999744,0.999714,0.999715,0.999715,1.0,1.0,0.999593,0.999566,0.999867,0.978869,1.0,1.0,0.980425,0.999648,0.999648,0.999649,1.0,0.999756,0.99973,0.9802,0.999716,0.999779,0.999779,0.999775,0.999696,0.999779,0.999779,0.963548,0.990983,0.999636,0.944488,0.936578,0.516685,0.85652,0.998858,0.999708,0.979542
17.85,0.802739,1.0,1.0,0.323174,0.956249,0.341305,0.341305,0.122912,0.174844,0.235059,0.998664,0.998589,0.999129,0.998962,0.999349,1.0,1.0,0.053899,1.0,0.935063,0.981709,0.934895,0.849252,0.981709,0.934895,0.715148,0.316631,0.771029,0.873111,0.65552,0.213487,0.693678,0.291987,0.570239,0.844684,0.999737,0.999732,0.999735,0.99974,0.99974,0.99971,0.999711,0.999711,1.0,1.0,0.999588,0.999564,0.999863,0.97861,1.0,1.0,0.980418,0.999641,0.999641,0.999642,1.0,0.999751,0.999726,0.979933,0.999712,0.999774,0.999775,0.99977,0.999693,0.999775,0.999775,0.963121,0.990979,0.999633,0.944178,0.936202,0.514735,0.855353,0.998863,0.999704,0.979275
17.86,0.802113,1.0,1.0,0.321259,0.954384,0.339546,0.339546,0.121975,0.173645,0.233614,0.998672,0.998598,0.999132,0.998967,0.99935,1.0,1.0,0.053403,1.0,0.933373,0.981671,0.934674,0.848695,0.981671,0.934674,0.714058,0.314984,0.769868,0.872718,0.653476,0.212049,0.692172,0.290251,0.568305,0.843469,0.999733,0.999727,0.999731,0.999736,0.999736,0.999706,0.999707,0.999707,1.0,1.0,0.999584,0.999562,0.99986,0.978349,1.0,1.0,0.980411,0.999634,0.999634,0.999634,1.0,0.999747,0.999722,0.979663,0.999708,0.999769,0.99977,0.999765,0.999689,0.99977,0.99977,0.962691,0.990974,0.99963,0.943867,0.935824,0.512786,0.854181,0.998869,0.9997,0.979006
17.87,0.801487,1.0,1.0,0.319351,0.952514,0.337792,0.337791,0.121043,0.172452,0.232175,0.99868,0.998607,0.999135,0.998972,0.99935,1.0,1.0,0.052911,1.0,0.931676,0.981632,0.934453,0.848137,0.981632,0.934453,0.712965,0.313342,0.768703,0.872325,0.65143,0.210617,0.69067,0.288521,0.566371,0.842248,0.999728,0.999723,0.999726,0.999732,0.999731,0.999702,0.999703,0.999703,1.0,1.0,0.999579,0.999559,0.999856,0.978085,1.0,1.0,0.980403,0.999626,0.999626,0.999627,1.0,0.999742,0.999717,0.979391,0.999704,0.999764,0.999765,0.99976,0.999685,0.999765,0.999765,0.962256,0.990969,0.999627,0.943555,0.935445,0.510837,0.853002,0.998873,0.999696,0.978733
